symbol,buyable,score,fail_reasons,market_cap,trailing_pe,price_to_book,current_ratio,debt_to_equity,return_on_equity,gross_margin,operating_margin,free_cash_flow,dividend_yield,consecutive_positive_earnings_years
HCI,False,95.28161516666668,"graham_current_ratio,graham_earnings_stability",2317236480.0,8.057526,2.15113,0.865,0.05722000000000001,0.34974998,0.59726,0.45431,423198496.0,0.0086,3.0
EXEL,False,92.35699135033337,graham_pe_times_pb,13491714048.0,17.12264,7.350162,3.456,0.08999,0.44393003,0.96483004,0.39513,739715136.0,,4.0
INVA,False,91.68497941272788,graham_size,1514987776.0,4.865429,1.2351277,16.007,0.26859,0.36676,0.72670996,0.43277,110332496.0,,4.0
ADBE,False,90.67144782339291,"graham_current_ratio,graham_pe_times_pb",115879198720.0,16.66781,10.098728,0.751,0.61443,0.62953997,0.89404,0.35327998,9218374656.0,,4.0
YOU,False,88.76684908308434,"graham_current_ratio,graham_earnings_stability,graham_pe,graham_pe_times_pb",5897276416.0,29.951723,24.034311,1.04,0.45141,1.19174,0.66656,0.29865,418440384.0,0.013000000000000001,3.0
SNDK,False,88.68590485757449,"graham_earnings_stability,graham_pe,graham_pe_times_pb",217429295104.0,20.12168,14.060845,2.29,0.012769999999999998,0.9164,0.71474,0.78472,7720875008.0,,1.0
TDC,False,87.61760714285714,graham_current_ratio,2675610112.0,6.0568423,4.531422,0.915,0.16695000000000002,1.19116,0.61325,0.11951,348500000.0,,4.0
QLYS,False,86.5231910557485,"graham_current_ratio,graham_pe,graham_pe_times_pb",6470994944.0,32.530434,11.528505,1.384,0.09498,0.38592,0.83417,0.33979,244382624.0,,4.0
NFLX,False,86.04552443445368,"graham_current_ratio,graham_pe,graham_pe_times_pb",340277133312.0,25.144615,11.285734,1.142,0.55236,0.49541,0.49118,0.33381,25387552768.0,,4.0
DECK,False,85.94681624202676,graham_pe_times_pb,11951320064.0,12.483642,5.213259,2.747,0.20521,0.42558,0.57804,0.15233,871420352.0,,4.0
PEGA,False,85.04549294285715,"graham_current_ratio,graham_earnings_stability,graham_pe,graham_pe_times_pb",5946526720.0,20.551136,10.607038,1.059,0.12851,0.54693,0.75573,0.046040002,507401984.0,0.0033,3.0
GEN,False,85.00000000000001,"graham_current_ratio,graham_debt_to_equity,graham_pe_times_pb",18568169472.0,18.14035,6.9959407,0.466,3.07831,0.41944,0.78007007,0.35554,1547124992.0,0.016399999999999998,4.0
FHI,False,84.69190253049399,graham_pe_times_pb,4808868864.0,12.061798,3.6730158,2.592,0.32354,0.31137,0.69044,0.27722,371463872.0,0.0222,4.0
CARG,False,83.85282418170426,graham_pe_times_pb,3256526592.0,18.845362,13.858985,1.85,0.7003499999999999,0.53470004,0.92375,0.25275,241320752.0,,4.0
ALL,False,83.71084933333334,"graham_current_ratio,graham_earnings_stability",65889722368.0,5.2168164,2.0881312,0.363,0.22261,0.46113998,0.36800998,0.22827,15158625280.0,0.0168,2.0
APAM,False,83.4094443809524,graham_pe_times_pb,3086214912.0,10.42446,7.3478703,3.007,0.57111,0.64552003,0.45593,0.27482998,291218624.0,0.0794,4.0
