symbol,buyable,score,fail_reasons,market_cap,trailing_pe,price_to_book,current_ratio,debt_to_equity,return_on_equity,gross_margin,operating_margin,free_cash_flow,dividend_yield,consecutive_positive_earnings_years
HCI,False,95.28161516666668,"graham_current_ratio,graham_earnings_stability",2173194496.0,7.533851,2.0174134,0.865,0.05722000000000001,0.34974998,0.59726,0.45431,423198496.0,0.0089,3.0
INVA,False,91.99401673290775,graham_size,1489702016.0,4.784223,1.214513,16.007,0.26859,0.36676,0.7479845767854364,0.3980886299984441,110332496.0,,4.0
EXEL,False,91.84915216788868,graham_pe_times_pb,14010815488.0,17.781446,7.632964,3.456,0.08999,0.44393003,0.96483004,0.3759239799907419,739715136.0,,4.0
ADBE,False,91.378,"graham_current_ratio,graham_pe_times_pb",95493414912.0,13.405971,8.06645,0.77,0.5748,0.61902,0.8926753334174765,0.36627540073204595,9129875456.0,,4.0
DECK,False,91.04709242457784,graham_pe_times_pb,10747471872.0,11.290415,4.6881313,2.747,0.20521,0.42558,0.5770385958654284,0.23078119312259424,871420352.0,,4.0
PEGA,False,89.53107195042438,"graham_current_ratio,graham_earnings_stability,graham_pe,graham_pe_times_pb",5806782464.0,20.068182,10.357771,1.059,0.12851,0.54693,0.7586326591866708,0.15070351217656883,507401984.0,0.0034999999999999996,3.0
TDC,False,87.56232503650888,graham_current_ratio,2723040000.0,6.164211,4.61175,0.915,0.16695000000000002,1.19116,0.5935057125676488,0.1232711966325917,348500000.0,,4.0
YOU,False,87.07754099863472,"graham_current_ratio,graham_earnings_stability,graham_pe,graham_pe_times_pb",5236666880.0,26.234692,21.342003,1.04,0.45141,1.19174,0.66656,0.207018591685641,418440384.0,0.0147,3.0
SNDK,False,87.02119548017227,"graham_earnings_stability,graham_pe,graham_pe_times_pb",267612209152.0,24.7725,17.306105,2.29,0.012769999999999998,0.9164,0.7147372580007902,0.61186290003951,7720875008.0,,1.0
QLYS,False,86.35069391218025,"graham_current_ratio,graham_pe,graham_pe_times_pb",6353890304.0,31.886282,11.319876,1.384,0.09498,0.38592,0.828480478236503,0.3317048384083691,244382624.0,,4.0
PTC,False,86.1339783916496,"graham_current_ratio,graham_pe_times_pb",15353636864.0,13.737864,4.515141,1.025,0.46335,0.35053003,0.8375515565345831,0.35863597965264643,1031425152.0,,4.0
CARG,False,86.04540633830325,graham_pe_times_pb,2704716288.0,15.652061,11.510614,1.85,0.7003499999999999,0.53470004,0.9278186950098127,0.2695153145604093,241320752.0,,4.0
APAM,False,85.94305360289638,graham_pe_times_pb,2558356480.0,8.641486,6.091109,3.007,0.57111,0.64552003,0.45593,0.3339475285120265,291218624.0,0.09630000000000001,4.0
FHI,False,85.7304307100575,graham_pe_times_pb,4339628544.0,10.803904,3.31461,2.592,0.32354,0.31137,0.69044,0.2853848832346752,371463872.0,0.0253,4.0
GEN,False,85.00000000000001,"graham_current_ratio,graham_debt_to_equity,graham_pe_times_pb",15883505664.0,15.517544,5.9844384,0.466,3.07831,0.41944,0.7846,0.424,1547124992.0,0.0183,4.0
NEM,False,83.90828097858815,"graham_earnings_stability,graham_pe_times_pb",130794823680.0,15.653215,3.729868,2.546,0.15807000000000002,0.25905,0.68041,0.51569,8815875072.0,0.008199999999999999,2.0
ALL,False,83.71084933333334,"graham_current_ratio,graham_earnings_stability",57642762240.0,4.564778,1.8267744,0.363,0.22261,0.46113998,0.36800998,0.22827,15158625280.0,0.018799999999999997,2.0
APA,False,82.66614999999999,graham_current_ratio,15334886400.0,9.556768,2.1860955,0.946,0.48854,0.26659,0.78255,0.56331,2146749952.0,0.0236,4.0
AMP,False,82.55679777715622,graham_pe_times_pb,44754022400.0,12.790961,7.0393476,2.182,0.67578,0.63432,0.54932,0.30719998,2903124992.0,0.013300000000000001,4.0
PRI,False,82.51435,graham_pe_times_pb,8485622784.0,11.483131,3.3765645,3.73,0.71521,0.32966,0.72097,0.31542,1038982144.0,0.0174,4.0
IDCC,False,82.45126153157423,"graham_pe,graham_pe_times_pb",8506176000.0,38.733253,7.0756683,1.743,0.33401000000000003,0.26403,0.82498,0.5525715964341169,600847744.0,0.009000000000000001,4.0
ZTS,False,82.03117254928382,"data_missing:price_to_book,graham_debt_to_equity",29607473152.0,11.445686,,3.084,2.9399599999999997,0.64911,0.71738,0.40721,2016999936.0,0.0291,4.0
TROW,True,81.81879755558789,,22354434048.0,10.521586,2.0317378,4.039,0.03702,0.19399999,0.9985236428059223,0.2992289604637174,2023912448.0,0.0499,4.0
NFLX,False,81.46990152810189,"graham_current_ratio,graham_pe,graham_pe_times_pb",297867444224.0,22.495283,9.879161,1.142,0.55236,0.49541,0.3634414152008206,0.29494704605507255,25387552768.0,,4.0
KNSL,False,81.42671666666666,"graham_current_ratio,graham_pe_times_pb",7795118080.0,13.894235,3.8303075,0.194,0.11033,0.30268,0.31142,0.40678,982102720.0,0.0028000000000000004,4.0
HLNE,False,81.15075209529806,graham_pe_times_pb,5743456256.0,13.043379,3.9078388,4.111,0.21558,0.32416,0.6066,0.45933998,231402752.0,0.0274,4.0
BMY,False,80.89701815152796,"graham_debt_to_equity,graham_earnings_stability,graham_pe_times_pb",125637165056.0,13.547358,5.6297483,1.532,2.01859,0.46598998,0.7231055082553272,0.34418,8114375168.0,0.0405,1.0
INCY,False,80.81513735860062,graham_pe_times_pb,25175058432.0,15.821656,3.9343636,4.593,0.00603,0.30667,0.55659,0.2946484526501573,1180664576.0,,4.0
GDDY,False,79.75800471468102,"data_invalid_outlier:debt_to_equity,graham_current_ratio,graham_debt_to_equity,graham_pe_times_pb",12008735744.0,14.089153,1789.0566,0.632,573.3433,4.42861,0.63802,0.2276867766758902,1204950016.0,,4.0
RNR,False,79.39093333333334,"graham_current_ratio,graham_earnings_stability",13675977728.0,5.706139,1.2430981,1.352,0.12211,0.21475,0.45349,0.41674,2787289856.0,0.005,3.0
NVDA,False,79.37470948358552,"graham_pe,graham_pe_times_pb",5442975039488.0,28.49684,23.769905,4.589,0.16971,1.17211,0.7106808435754708,0.6038168363141272,41809874944.0,0.0044,4.0
LVS,False,79.2779771507589,"graham_current_ratio,graham_debt_to_equity,graham_pe_times_pb",25373693952.0,15.184109,43.673355,0.997,17.03902,1.22869,0.79335,0.21648613351770762,2212875008.0,0.0302,4.0
WH,False,79.27423141433854,"graham_current_ratio,graham_debt_to_equity,graham_pe,graham_pe_times_pb",5133925376.0,25.065218,10.809375,0.988,5.57292,0.39429,0.62835,0.2813156053184045,362375008.0,0.0253,4.0
NMIH,True,79.2073,,3171184384.0,8.299212,1.1746023,2.029,0.15753,0.15427,0.76384,0.76672995,329759616.0,,4.0
SEZL,False,79.08421644143911,"graham_earnings_stability,graham_pe,graham_pe_times_pb",3618380288.0,24.98837,15.527456,4.017,0.52416,0.88851,0.74967,0.39262101941240873,100542000.0,,3.0
PAYX,False,78.90438114503701,"graham_current_ratio,graham_debt_to_equity,graham_pe,graham_pe_times_pb",37676974080.0,21.64417,10.076161,1.259,1.23967,0.44769,0.74286,0.3855190417690418,2095500032.0,0.0416,4.0
LULU,True,78.87019378953664,,11352206336.0,8.439507,2.3902097,2.19,0.44689,0.30898002,0.566005440167168,0.19910786662583538,1148515840.0,,4.0
CNX,False,78.56619999999998,"graham_current_ratio,graham_earnings_stability",4907290112.0,5.376013,1.020584,0.716,0.49137000000000003,0.21249,0.73616,0.62878,437116736.0,,1.0
MTG,False,78.50679999999998,munger_roe,6025542144.0,9.1796875,1.2105415,4.964,0.12903,0.13923,0.92607003,0.80851996,518861888.0,0.0232,4.0
ADMA,False,78.06463134394906,"graham_earnings_stability,graham_pe_times_pb",2130094336.0,13.585715,5.2512426,6.972,0.49935,0.41897,0.5738543592075629,0.37525114029946705,54755376.0,,2.0
PLTR,False,77.97325244760654,"graham_earnings_stability,graham_pe,graham_pe_times_pb",457182117888.0,162.60693,46.767483,7.228,0.02139,0.38097,0.8236651721415028,0.3159495165398041,2159104512.0,,3.0
HRMY,False,77.8226835379188,graham_pe_times_pb,2332367360.0,12.961165,2.3294363,3.479,0.16030999999999998,0.20456,0.771614583633196,0.2400463813240325,182835504.0,,4.0
INTU,False,77.8033400117227,graham_pe_times_pb,76953272320.0,17.494534,4.0693007,1.507,0.4434,0.23596,0.80982,0.2743379336068631,6353625088.0,0.0189,4.0
