symbol,buyable,score,fail_reasons,market_cap,trailing_pe,price_to_book,current_ratio,debt_to_equity,return_on_equity,gross_margin,operating_margin,free_cash_flow,dividend_yield,consecutive_positive_earnings_years
HCI,False,95.28161516666668,"graham_current_ratio,graham_earnings_stability",2285517568.0,7.9198275,2.1766531,0.865,0.05722000000000001,0.34974998,0.59726,0.45431,423198496.0,0.0087,3.0
EXEL,False,92.91092363690383,graham_pe_times_pb,12967654400.0,16.457546,7.0646596,3.456,0.08999,0.44393003,0.96483004,0.39513,739715136.0,,4.0
INVA,False,91.89132453210466,graham_size,1498010240.0,4.810905,1.2212864,16.007,0.26859,0.36676,0.72670996,0.43277,110332496.0,,4.0
ADBE,False,90.78355000000002,"graham_current_ratio,graham_pe_times_pb",107384619008.0,15.463653,9.358437,0.751,0.61443,0.62953997,0.89404,0.35327998,9218374656.0,,4.0
TDC,False,87.61760714285714,graham_current_ratio,2544480000.0,5.76,4.3325415,0.915,0.16695000000000002,1.19116,0.61325,0.11951,348500000.0,,4.0
NFLX,False,87.39340952380952,"graham_current_ratio,graham_pe,graham_pe_times_pb",316917448704.0,23.933962,10.510979,1.142,0.55236,0.49541,0.49118,0.33381,25387552768.0,,4.0
QLYS,False,86.63052285737788,"graham_current_ratio,graham_pe,graham_pe_times_pb",6398258688.0,32.164783,11.481717,1.384,0.09498,0.38592,0.83417,0.33979,244382624.0,,4.0
YOU,False,86.47614752837087,"graham_current_ratio,graham_earnings_stability,graham_pe,graham_pe_times_pb",6771751424.0,33.695946,27.598228,1.04,0.45141,1.19174,0.66656,0.29865,418440384.0,0.011200000000000002,3.0
PEGA,False,85.04549294285715,"graham_current_ratio,graham_earnings_stability,graham_pe_times_pb",5496057344.0,18.994318,9.803519,1.059,0.12851,0.54693,0.75573,0.046040002,507401984.0,0.0036,3.0
GEN,False,85.00000000000001,"graham_current_ratio,graham_debt_to_equity,graham_pe_times_pb",17550571520.0,17.146198,6.6125393,0.466,3.07831,0.41944,0.78007007,0.35554,1547124992.0,0.0171,4.0
NEM,False,84.92752064831572,"graham_earnings_stability,graham_pe_times_pb",123334688768.0,14.760405,3.5171275,2.546,0.15807000000000002,0.25905,0.68041,0.51569,8815875072.0,0.0089,2.0
FHI,False,84.77168399957844,graham_pe_times_pb,4789083648.0,11.922861,3.6579037,2.592,0.32354,0.31137,0.69044,0.27722,371463872.0,0.022799999999999997,4.0
DECK,False,84.66733315478282,graham_pe_times_pb,12853524480.0,13.426031,5.6068077,2.747,0.20521,0.42558,0.57804,0.15233,871420352.0,,4.0
CARG,False,83.84269499201869,graham_pe_times_pb,3258308096.0,18.85567,13.866567,1.85,0.7003499999999999,0.53470004,0.92375,0.25275,241320752.0,,4.0
ALL,False,83.71084933333334,"graham_current_ratio,graham_earnings_stability",66901151744.0,5.2979574,2.120185,0.363,0.22261,0.46113998,0.36800998,0.22827,15158625280.0,0.016,2.0
INCY,False,83.54534745631122,graham_pe_times_pb,24429131776.0,15.333333,3.81779,4.593,0.00603,0.30667,0.55659,0.41899,1180664576.0,,4.0
APAM,False,83.4094443809524,graham_pe_times_pb,3066690816.0,10.358513,7.3013864,3.007,0.57111,0.64552003,0.45593,0.27482998,291218624.0,0.08199999999999999,4.0
APA,False,82.66614999999999,graham_current_ratio,14248796160.0,8.580169,2.0312655,0.946,0.48854,0.26659,0.78255,0.56331,2146749952.0,0.024399999999999998,4.0
HRMY,True,82.58763442857142,,2271801600.0,12.624596,2.2689464,3.479,0.16030999999999998,0.20456,0.75424004,0.34183997,182835504.0,,4.0
PRI,False,82.51435,graham_pe_times_pb,9709634560.0,12.674966,3.9241722,3.73,0.71521,0.32966,0.72097,0.31542,1038982144.0,0.015300000000000001,4.0
PTC,False,82.1217555776845,"graham_current_ratio,graham_pe_times_pb",16441954304.0,14.69738,4.8351893,1.025,0.46335,0.35053003,0.84501,0.28232,1031425152.0,,4.0
GDDY,False,81.59585628571429,"data_invalid_outlier:debt_to_equity,graham_current_ratio,graham_debt_to_equity,graham_pe_times_pb",11562935296.0,13.505918,1722.6416,0.632,573.3433,4.42861,0.63802,0.27056998,1204950016.0,,4.0
WH,False,81.51729477621873,"graham_current_ratio,graham_debt_to_equity,graham_pe,graham_pe_times_pb",5346169344.0,26.10145,11.25625,0.988,5.57292,0.39429,0.62835,0.47733003,362375008.0,0.0235,4.0
IDCC,False,81.48308138293908,"graham_pe,graham_pe_times_pb",8999586816.0,41.028233,7.4861007,1.743,0.33401000000000003,0.26403,0.82498,0.53518003,600847744.0,0.008,4.0
KNSL,False,81.42671666666666,"graham_current_ratio,graham_pe_times_pb",8458084352.0,15.0820465,4.1560707,0.194,0.11033,0.30268,0.31142,0.40678,982102720.0,0.0027,4.0
NVDA,False,81.19487297630882,"graham_pe,graham_pe_times_pb",5318326091776.0,33.625572,27.2088,3.441,0.06555,1.14288,0.74144995,0.65596,46335873024.0,0.0046,4.0
ZTS,False,81.15841663593135,"data_missing:price_to_book,graham_debt_to_equity",31206645760.0,12.319738,,3.084,2.9399599999999997,0.64911,0.71738,0.40721,2016999936.0,0.028300000000000002,4.0
AMP,False,81.03767952537679,graham_pe_times_pb,49379594240.0,13.51257,7.7669024,2.182,0.67578,0.63432,0.54932,0.30719998,2903124992.0,0.012199999999999999,4.0
BMY,False,80.32352398381562,"graham_debt_to_equity,graham_earnings_stability,graham_pe_times_pb",130263916544.0,14.046256,5.837071,1.532,2.01859,0.46598998,0.71661,0.34418,8114375168.0,0.038900000000000004,1.0
IT,False,79.69557142857143,"data_missing:debt_to_equity,graham_current_ratio,graham_pe_times_pb",11932631040.0,16.97754,-72.73287,0.88,,1.13581,0.69629997,0.22623,1052553024.0,,4.0
CROX,False,79.53709523809525,"graham_current_ratio,graham_debt_to_equity,graham_earnings_stability,graham_pe_times_pb",6428955136.0,11.887411,4.6614056,1.49,1.21993,0.42299998,0.5747,0.24221,533888736.0,,0.0
PLTR,False,79.52768152669658,"graham_earnings_stability,graham_pe,graham_pe_times_pb",423094484992.0,150.48291,43.227352,7.228,0.02139,0.38097,0.84796,0.47120997,2159104512.0,,3.0
RNR,False,79.39093333333334,"graham_current_ratio,graham_earnings_stability",13179428864.0,5.499913,1.1979635,1.352,0.12211,0.21475,0.45349,0.41674,2787289856.0,0.0052,3.0
HLNE,False,79.2671229696558,graham_pe_times_pb,7064591360.0,16.061644,5.0381956,4.111,0.21558,0.32416,0.6066,0.45933998,231402752.0,0.0239,4.0
NMIH,True,79.2073,,3342305280.0,8.747047,1.2379851,2.029,0.15753,0.15427,0.76384,0.76672995,329759616.0,,4.0
BLKB,False,79.15166666666667,"graham_current_ratio,graham_debt_to_equity,graham_earnings_stability,graham_pe_times_pb",2092710400.0,14.407812,30.839464,0.828,17.27037,1.94448,0.59618,0.21651,213775680.0,,1.0
ADSK,False,79.10996293950245,"graham_current_ratio,graham_pe,graham_pe_times_pb",53627727872.0,37.02405,16.804619,0.835,0.85419,0.50396,0.92434,0.29524,3060999936.0,,4.0
MU,False,79.0505,"data_missing:market_cap,graham_earnings_stability,graham_pe_times_pb",,19.192951,9.521717,3.425,0.0633,0.66638,0.72569,0.80370003,7639499776.0,0.0006,2.0
FTNT,False,78.74218743312929,"graham_current_ratio,graham_pe,graham_pe_times_pb",118656172032.0,57.34752,76.49953,1.282,0.36194000000000004,1.17442,0.80204004,0.33595002,2265587456.0,,4.0
CNX,False,78.56619999999998,"graham_current_ratio,graham_earnings_stability",5318573568.0,5.82658,1.1061199,0.716,0.49137000000000003,0.21249,0.73616,0.62878,437116736.0,,1.0
MTG,False,78.50679999999998,munger_roe,6257332736.0,9.532812,1.2571087,4.964,0.12903,0.13923,0.92607003,0.80851996,518861888.0,0.0225,4.0
TROW,True,78.4942230595238,,24469460992.0,11.528644,2.2870643,4.039,0.03702,0.19399999,0.51614,0.28688,2023912448.0,0.045700000000000005,4.0
CF,True,78.33769961342435,,17880600576.0,8.250699,3.1160166,4.86,0.40503999999999996,0.29867,0.42486,0.49325,1276749952.0,0.019799999999999998,4.0
EXPE,False,78.13428571428571,"graham_current_ratio,graham_debt_to_equity,graham_pe,graham_pe_times_pb",38441271296.0,20.156387,31.790075,0.801,2.30271,0.89489,0.90433,0.1898,3434374912.0,0.0060999999999999995,4.0
GOOG,False,78.0801203321677,graham_pe_times_pb,4281589039104.0,17.566027,6.8785543,2.724,0.18859,0.48676,0.60897,0.34033,22665000960.0,0.0025,4.0
EOG,True,78.07768800219175,,74244481024.0,11.00661,2.449384,1.851,0.25891,0.22507,0.62636,0.40717998,4478750208.0,0.0287,4.0
GOOGL,False,78.07459016163854,graham_pe_times_pb,4299555864576.0,17.65746,6.907419,2.724,0.18859,0.48676,0.60897,0.34033,22665000960.0,0.0025,4.0
SEZL,False,78.0183474125694,"graham_earnings_stability,graham_pe,graham_pe_times_pb",4274201600.0,27.895603,21.674353,4.017,0.52416,0.88851,0.74967,0.57167,100542000.0,,3.0
INSW,True,77.72559785507623,,4365319168.0,8.030956,1.9893942,5.944,0.28815,0.37412,0.725,0.64219004,69650376.0,0.0431,4.0
TER,False,77.69538527673213,"graham_pe,graham_pe_times_pb",60083314688.0,52.86245,19.136086,2.125,0.02883,0.36465,0.59242,0.33161,437381248.0,0.0014000000000000002,4.0
ESNT,False,77.69319999999999,munger_roe,6173582848.0,9.580195,1.0900925,1.791,0.08757,0.12009,0.77216005,0.66875,700250112.0,0.0207,4.0
PRDO,False,77.5382935,graham_size,1993079296.0,11.581819,1.9286666,4.692,0.11009000000000001,0.17554002,0.79890996,0.25722998,184656128.0,0.0216,4.0
V,False,77.33030778903561,"graham_current_ratio,graham_pe,graham_pe_times_pb",679819935744.0,31.014906,19.29597,0.985,0.67821,0.6119,0.97725,0.66130996,20404000768.0,0.0074,4.0
TPL,False,77.26295,"graham_pe,graham_pe_times_pb,munger_fcf",24424968192.0,43.93486,15.697978,4.552,0.01077,0.36566,0.93336,0.78177,-32836124.0,0.0068000000000000005,4.0
LVS,False,77.20512441501067,"graham_current_ratio,graham_debt_to_equity,graham_pe_times_pb",29457448960.0,17.627907,50.70234,0.997,17.03902,1.22869,0.79335,0.19658001,2212875008.0,0.0264,4.0
ACT,False,76.89522024829519,"graham_current_ratio,munger_roe",6750447616.0,10.35865,1.2891198,0.922,0.13812,0.12869,0.73177004,0.73258,521546880.0,0.019799999999999998,4.0
MCRI,False,76.59241472278286,"graham_current_ratio,graham_pe,graham_pe_times_pb",2235117568.0,20.017656,3.875268,1.207,0.02218,0.20544,0.68021005,0.27436,131950872.0,0.009899999999999999,4.0
LOPE,False,76.56577985570394,graham_pe_times_pb,3818527744.0,17.693237,5.667969,2.818,0.15564999999999998,0.30979002,0.53271,0.22023001,205755248.0,,4.0
DUOL,False,76.56572234936925,"graham_earnings_stability,graham_pe_times_pb",6436606464.0,16.329197,4.578583,2.719,0.0611,0.3442,0.72717005,0.11684,300198016.0,,3.0
CHH,False,76.51733298131678,"graham_current_ratio,graham_debt_to_equity,graham_pe_times_pb",4607783424.0,14.345609,31.899212,0.926,14.817260000000001,5.66362,0.90328,0.37729,212277504.0,0.011200000000000002,4.0
MEDP,False,76.48222455787955,"graham_current_ratio,graham_pe,graham_pe_times_pb",16858640384.0,35.42522,38.85494,0.732,0.33216,1.6215401,0.7235,0.20757,510396512.0,,4.0
