symbol,buyable,score,fail_reasons,market_cap,trailing_pe,price_to_book,current_ratio,debt_to_equity,return_on_equity,gross_margin,operating_margin,free_cash_flow,dividend_yield,consecutive_positive_earnings_years
HCI,False,95.28161516666668,"graham_current_ratio,graham_earnings_stability",2270342144.0,7.8672414,2.107597,0.865,0.05722000000000001,0.34974998,0.59726,0.45431,423198496.0,0.0088,3.0
EXEL,False,92.45077019280036,graham_pe_times_pb,13400034304.0,17.00629,7.300216,3.456,0.08999,0.44393003,0.96483004,0.39513,739715136.0,,4.0
INVA,False,91.59856793233327,graham_size,1522212352.0,4.888631,1.2410177,16.007,0.26859,0.36676,0.72670996,0.43277,110332496.0,,4.0
ADBE,False,90.78355000000002,"graham_current_ratio,graham_pe_times_pb",109431742464.0,15.749428,9.53684,0.751,0.61443,0.62953997,0.89404,0.35327998,9218374656.0,,4.0
YOU,False,88.82421683117217,"graham_current_ratio,graham_earnings_stability,graham_pe,graham_pe_times_pb",5878265856.0,29.25,23.956835,1.04,0.45141,1.19174,0.66656,0.29865,418440384.0,0.013300000000000001,3.0
SNDK,False,88.06796270599584,"graham_earnings_stability,graham_pe,graham_pe_times_pb",233696444416.0,21.644697,15.11282,2.29,0.012769999999999998,0.9164,0.71474,0.78472,7720875008.0,,1.0
TDC,False,87.61760714285714,graham_current_ratio,2575170048.0,5.829474,4.384798,0.915,0.16695000000000002,1.19116,0.61325,0.11951,348500000.0,,4.0
QLYS,False,86.78623245233706,"graham_current_ratio,graham_pe,graham_pe_times_pb",6295598080.0,31.538994,11.216024,1.384,0.09498,0.38592,0.83417,0.33979,244382624.0,,4.0
NFLX,False,86.54469480640648,"graham_current_ratio,graham_pe,graham_pe_times_pb",331407949824.0,25.0283,10.991575,1.142,0.55236,0.49541,0.49118,0.33381,25387552768.0,,4.0
DECK,False,85.16741131719459,graham_pe_times_pb,12485152768.0,13.041251,5.446121,2.747,0.20521,0.42558,0.57804,0.15233,871420352.0,,4.0
PEGA,False,85.04549294285715,"graham_current_ratio,graham_earnings_stability,graham_pe_times_pb",5517430272.0,19.068182,9.841642,1.059,0.12851,0.54693,0.75573,0.046040002,507401984.0,0.0036,3.0
GEN,False,85.00000000000001,"graham_current_ratio,graham_debt_to_equity,graham_pe_times_pb",17317122048.0,16.918129,6.524583,0.466,3.07831,0.41944,0.78007007,0.35554,1547124992.0,0.0173,4.0
FHI,False,84.90714767156331,graham_pe_times_pb,4755859968.0,11.840149,3.6325276,2.592,0.32354,0.31137,0.69044,0.27722,371463872.0,0.0226,4.0
