symbol,buyable,score,fail_reasons,market_cap,trailing_pe,price_to_book,current_ratio,debt_to_equity,return_on_equity,gross_margin,operating_margin,free_cash_flow,dividend_yield,consecutive_positive_earnings_years
HCI,False,95.28161516666668,"graham_current_ratio,graham_earnings_stability",2325384192.0,7.938217,2.1586936,0.865,0.05722000000000001,0.34974998,0.59726,0.45431,423198496.0,0.0087,3.0
EXEL,False,93.3664581141717,graham_pe_times_pb,12566248448.0,15.9481125,6.8459773,3.456,0.08999,0.44393003,0.96483004,0.39513,739715136.0,,4.0
INVA,False,91.86472314756644,graham_size,1500177536.0,4.8178654,1.2230533,16.007,0.26859,0.36676,0.72670996,0.43277,110332496.0,,4.0
ADBE,False,90.78355000000002,"graham_current_ratio,graham_pe_times_pb",104374878208.0,14.356386,9.096141,0.751,0.61443,0.62953997,0.89404,0.35327998,9218374656.0,,4.0
YOU,False,88.05714383220389,"graham_current_ratio,graham_earnings_stability,graham_pe,graham_pe_times_pb",6143052800.0,30.567568,25.03597,1.04,0.45141,1.19174,0.66656,0.29865,418440384.0,0.0126,3.0
TDC,False,87.61760714285714,graham_current_ratio,2600279808.0,5.886316,4.427553,0.915,0.16695000000000002,1.19116,0.61325,0.11951,348500000.0,,4.0
NFLX,False,86.93884566464565,"graham_current_ratio,graham_pe,graham_pe_times_pb",324724817920.0,24.523584,10.769921,1.142,0.55236,0.49541,0.49118,0.33381,25387552768.0,,4.0
QLYS,False,86.49500929757538,"graham_current_ratio,graham_pe,graham_pe_times_pb",6490368000.0,32.57118,11.56302,1.384,0.09498,0.38592,0.83417,0.33979,244382624.0,,4.0
FHI,False,85.13665513671526,graham_pe_times_pb,4700611072.0,11.702601,3.5903285,2.592,0.32354,0.31137,0.69044,0.27722,371463872.0,0.0229,4.0
PEGA,False,85.04549294285715,"graham_current_ratio,graham_earnings_stability,graham_pe_times_pb",5338228736.0,18.448864,9.521995,1.059,0.12851,0.54693,0.75573,0.046040002,507401984.0,0.0036,3.0
GEN,False,85.00000000000001,"graham_current_ratio,graham_debt_to_equity,graham_pe_times_pb",17251276800.0,16.8538,6.4997745,0.466,3.07831,0.41944,0.78007007,0.35554,1547124992.0,0.0169,4.0
DECK,False,84.83874555172366,graham_pe_times_pb,12724833280.0,13.291607,5.5506716,2.747,0.20521,0.42558,0.57804,0.15233,871420352.0,,4.0
NEM,False,84.71929442933288,"graham_earnings_stability,graham_pe_times_pb",124788776960.0,15.420573,3.558594,2.546,0.15807000000000002,0.25905,0.68041,0.51569,8815875072.0,0.0091,2.0
HRB,False,84.10428571428572,"graham_current_ratio,graham_debt_to_equity,graham_pe_times_pb",6743643136.0,9.349736,-277.08334,1.133,17.894190000000002,7.13542,0.60358,0.3291,624796864.0,0.0345,4.0
INCY,False,83.73991466271093,graham_pe_times_pb,24041979904.0,15.148149,3.7572858,4.593,0.00603,0.30667,0.55659,0.41899,1180664576.0,,4.0
ALL,False,83.71084933333334,"graham_current_ratio,graham_earnings_stability",65591349248.0,5.1952734,2.0786755,0.363,0.22261,0.46113998,0.36800998,0.22827,15158625280.0,0.0166,2.0
APAM,False,83.4094443809524,graham_pe_times_pb,2994629632.0,9.901408,7.1298175,3.007,0.57111,0.64552003,0.45593,0.27482998,291218624.0,0.08109999999999999,4.0
CARG,False,83.22142636345468,graham_pe_times_pb,3371431168.0,19.510307,14.34799,1.85,0.7003499999999999,0.53470004,0.92375,0.25275,241320752.0,,4.0
APA,False,82.66614999999999,graham_current_ratio,14303100928.0,8.61287,2.0390072,0.946,0.48854,0.26659,0.78255,0.56331,2146749952.0,0.025,4.0
HRMY,True,82.58763442857142,,2228706816.0,12.385114,2.225906,3.479,0.16030999999999998,0.20456,0.75424004,0.34183997,182835504.0,,4.0
PRI,False,82.51435,graham_pe_times_pb,9585143808.0,12.512455,3.873859,3.73,0.71521,0.32966,0.72097,0.31542,1038982144.0,0.0154,4.0
PTC,False,82.17888627986557,"graham_current_ratio,graham_pe_times_pb",16382275584.0,14.644033,4.8176394,1.025,0.46335,0.35053003,0.84501,0.28232,1031425152.0,,4.0
IDCC,False,81.63570504616878,"graham_pe,graham_pe_times_pb",8918039552.0,40.656467,7.4182677,1.743,0.33401000000000003,0.26403,0.82498,0.53518003,600847744.0,0.008100000000000001,4.0
GDDY,False,81.59585628571429,"data_invalid_outlier:debt_to_equity,graham_current_ratio,graham_debt_to_equity,graham_pe_times_pb",12206305280.0,14.3209505,1818.4905,0.632,573.3433,4.42861,0.63802,0.27056998,1204950016.0,,4.0
KNSL,False,81.42671666666666,"graham_current_ratio,graham_pe_times_pb",8560814592.0,15.246653,4.2065496,0.194,0.11033,0.30268,0.31142,0.40678,982102720.0,0.0027,4.0
NVDA,False,81.13623309880931,"graham_pe,graham_pe_times_pb",5465468567552.0,34.555893,27.961586,3.441,0.06555,1.14288,0.74144995,0.65596,46335873024.0,0.0045000000000000005,4.0
ZTS,False,81.09872688302306,"data_missing:price_to_book,graham_debt_to_equity",31322351616.0,12.365417,,3.084,2.9399599999999997,0.64911,0.71738,0.40721,2016999936.0,0.027999999999999997,4.0
WH,False,80.94017491179144,"graham_current_ratio,graham_debt_to_equity,graham_pe,graham_pe_times_pb",5534665216.0,27.02174,11.653125,0.988,5.57292,0.39429,0.62835,0.47733003,362375008.0,0.0227,4.0
AMP,False,80.73346142453104,graham_pe_times_pb,50423250944.0,13.798163,7.931059,2.182,0.67578,0.63432,0.54932,0.30719998,2903124992.0,0.011899999999999999,4.0
BMY,False,80.32108285347798,"graham_debt_to_equity,graham_earnings_stability,graham_pe_times_pb",130284339200.0,14.048458,5.837986,1.532,2.01859,0.46598998,0.71661,0.34418,8114375168.0,0.039,1.0
IT,False,79.69557142857143,"data_missing:debt_to_equity,graham_current_ratio,graham_pe_times_pb",11191892992.0,15.923629,-68.21786,0.88,,1.13581,0.69629997,0.22623,1052553024.0,,4.0
CROX,False,79.53709523809525,"graham_current_ratio,graham_debt_to_equity,graham_earnings_stability,graham_pe_times_pb",6379092480.0,11.805678,4.6252522,1.49,1.21993,0.42299998,0.5747,0.24221,533888736.0,,0.0
PLTR,False,79.52054803261154,"graham_earnings_stability,graham_pe,graham_pe_times_pb",425473507328.0,152.63362,43.523846,7.228,0.02139,0.38097,0.84796,0.47120997,2159104512.0,,3.0
