symbol,buyable,score,fail_reasons,market_cap,trailing_pe,price_to_book,current_ratio,debt_to_equity,return_on_equity,gross_margin,operating_margin,free_cash_flow,dividend_yield,consecutive_positive_earnings_years
HCI,False,95.28161516666668,"graham_current_ratio,graham_earnings_stability",2299697664.0,7.972402,2.1348484,0.865,0.05722000000000001,0.34974998,0.59726,0.45431,423198496.0,0.0087,3.0
EXEL,False,93.23987823059193,graham_pe_times_pb,12675272704.0,16.086477,6.9053726,3.456,0.08999,0.44393003,0.96483004,0.39513,739715136.0,,4.0
INVA,False,91.73722117010385,graham_size,1510653184.0,4.8402777,1.2315937,16.007,0.26859,0.36676,0.72670996,0.43277,110332496.0,,4.0
ADBE,False,90.78355000000002,"graham_current_ratio,graham_pe_times_pb",102189293568.0,15.229857,8.90567,0.751,0.61443,0.62953997,0.89404,0.35327998,9218374656.0,,4.0
TDC,False,87.61760714285714,graham_current_ratio,2459849984.0,5.5684214,4.1884403,0.915,0.16695000000000002,1.19116,0.61325,0.11951,348500000.0,,4.0
YOU,False,87.41771770800186,"graham_current_ratio,graham_earnings_stability,graham_pe,graham_pe_times_pb",6382718976.0,31.760136,26.012728,1.04,0.45141,1.19174,0.66656,0.29865,418440384.0,0.011899999999999999,3.0
NFLX,False,87.39340952380952,"graham_current_ratio,graham_pe,graham_pe_times_pb",308069072896.0,23.265722,10.217511,1.142,0.55236,0.49541,0.49118,0.33381,25387552768.0,,4.0
QLYS,False,86.31939489535576,"graham_current_ratio,graham_pe,graham_pe_times_pb",6613754368.0,32.604164,11.57473,1.384,0.09498,0.38592,0.83417,0.33979,244382624.0,,4.0
FHI,False,85.28524339299514,graham_pe_times_pb,4665521152.0,11.615242,3.5635266,2.592,0.32354,0.31137,0.69044,0.27722,371463872.0,0.0229,4.0
PEGA,False,85.04549294285715,"graham_current_ratio,graham_earnings_stability,graham_pe_times_pb",5188619776.0,17.931818,9.255132,1.059,0.12851,0.54693,0.75573,0.046040002,507401984.0,0.0036,3.0
GEN,False,85.00000000000001,"graham_current_ratio,graham_debt_to_equity,graham_pe_times_pb",16996878336.0,16.801775,6.4039245,0.466,3.07831,0.41944,0.78007007,0.35554,1547124992.0,0.0173,4.0
DECK,False,84.90034694051758,graham_pe_times_pb,12679212032.0,13.243955,5.5307713,2.747,0.20521,0.42558,0.57804,0.15233,871420352.0,,4.0
NEM,False,84.48594164270634,"graham_earnings_stability,graham_pe_times_pb",126459617280.0,15.115328,3.6062412,2.546,0.15807000000000002,0.25905,0.68041,0.51569,8815875072.0,0.0089,2.0
CARG,False,84.0577580634687,graham_pe_times_pb,3220897024.0,19.336899,13.707354,1.85,0.7003499999999999,0.53470004,0.92375,0.25275,241320752.0,,4.0
ALL,False,83.71084933333334,"graham_current_ratio,graham_earnings_stability",66228559872.0,5.245744,2.0988693,0.363,0.22261,0.46113998,0.36800998,0.22827,15158625280.0,0.0165,2.0
INCY,False,83.53933464497823,graham_pe_times_pb,24441294848.0,15.36051,3.8196907,4.593,0.00603,0.30667,0.55659,0.41899,1180664576.0,,4.0
APAM,False,83.4094443809524,graham_pe_times_pb,3012023552.0,10.173861,7.171231,3.007,0.57111,0.64552003,0.45593,0.27482998,291218624.0,0.0799,4.0
APA,False,82.66614999999999,graham_current_ratio,14070117376.0,8.472574,2.0057936,0.946,0.48854,0.26659,0.78255,0.56331,2146749952.0,0.0246,4.0
HRMY,True,82.58763442857142,,2279954944.0,12.669904,2.2770896,3.479,0.16030999999999998,0.20456,0.75424004,0.34183997,182835504.0,,4.0
PTC,False,82.54969542330718,"graham_current_ratio,graham_pe_times_pb",16005217280.0,14.306983,4.706755,1.025,0.46335,0.35053003,0.84501,0.28232,1031425152.0,,4.0
