symbol,buyable,score,fail_reasons,market_cap,trailing_pe,price_to_book,current_ratio,debt_to_equity,return_on_equity,gross_margin,operating_margin,free_cash_flow,dividend_yield,consecutive_positive_earnings_years
HCI,False,95.28161516666668,"graham_current_ratio,graham_earnings_stability",2322958336.0,8.05304,2.1564417,0.865,0.05722000000000001,0.34974998,0.59726,0.45431,423198496.0,0.0086,3.0
EXEL,False,91.8995295767597,graham_pe_times_pb,13957542912.0,17.713837,7.603942,3.456,0.08999,0.44393003,0.96483004,0.39513,739715136.0,,4.0
INVA,False,91.56423074940356,graham_size,1525102336.0,4.897912,1.2433738,16.007,0.26859,0.36676,0.72670996,0.43277,110332496.0,,4.0
ADBE,False,90.78355000000002,"graham_current_ratio,graham_pe_times_pb",108269060096.0,15.707901,9.435514,0.751,0.61443,0.62953997,0.89404,0.35327998,9218374656.0,,4.0
SNDK,False,88.67384546815185,"graham_earnings_stability,graham_pe,graham_pe_times_pb",217725059072.0,20.165447,15.974133,2.29,0.012769999999999998,0.9164,0.71474,0.78472,7720875008.0,,1.0
YOU,False,87.9375364740959,"graham_current_ratio,graham_earnings_stability,graham_pe,graham_pe_times_pb",6186505216.0,30.783785,25.21306,1.04,0.45141,1.19174,0.66656,0.29865,418440384.0,0.013000000000000001,3.0
TDC,False,87.61760714285714,graham_current_ratio,2546339840.0,5.76421,4.31249,0.915,0.16695000000000002,1.19116,0.61325,0.11951,348500000.0,,4.0
QLYS,False,86.87530347204418,"graham_current_ratio,graham_pe,graham_pe_times_pb",6238340608.0,30.806957,10.917719,1.384,0.09498,0.38592,0.83417,0.33979,244382624.0,,4.0
NFLX,False,86.13035863305026,"graham_current_ratio,graham_pe,graham_pe_times_pb",338736480256.0,25.58176,11.234635,1.142,0.55236,0.49541,0.49118,0.33381,25387552768.0,,4.0
DECK,False,85.72724537088106,graham_pe_times_pb,12097034240.0,12.635846,5.276821,2.747,0.20521,0.42558,0.57804,0.15233,871420352.0,,4.0
PEGA,False,85.04549294285715,"graham_current_ratio,graham_earnings_stability,graham_pe_times_pb",5609496576.0,19.386364,10.005864,1.059,0.12851,0.54693,0.75573,0.046040002,507401984.0,0.0034999999999999996,3.0
GEN,False,85.00000000000001,"graham_current_ratio,graham_debt_to_equity,graham_pe_times_pb",17616416768.0,17.210526,6.6373477,0.466,3.07831,0.41944,0.78007007,0.35554,1547124992.0,0.0171,4.0
FHI,False,84.52250411080797,graham_pe_times_pb,4851425280.0,12.078067,3.7055204,2.592,0.32354,0.31137,0.69044,0.27722,371463872.0,0.022000000000000002,4.0
CARG,False,83.8199458520093,graham_pe_times_pb,3262316288.0,18.878866,12.377492,1.85,0.7003499999999999,0.53470004,0.92375,0.25275,241320752.0,,4.0
ALL,False,83.71084933333334,"graham_current_ratio,graham_earnings_stability",65401708544.0,5.178178,2.0726655,0.363,0.22261,0.46113998,0.36800998,0.22827,15158625280.0,0.0168,2.0
APAM,False,83.4094443809524,graham_pe_times_pb,3094024704.0,10.45084,7.366464,3.007,0.57111,0.64552003,0.45593,0.27482998,291218624.0,0.0793,4.0
NEM,False,82.83311819589724,"graham_earnings_stability,graham_pe_times_pb",139709054976.0,16.72005,3.9840746,2.546,0.15807000000000002,0.25905,0.68041,0.51569,8815875072.0,0.0077,2.0
INCY,False,82.77959512863968,graham_pe_times_pb,26082131968.0,16.39172,4.0761213,4.593,0.00603,0.30667,0.55659,0.41899,1180664576.0,,4.0
APA,False,82.66614999999999,graham_current_ratio,14539587584.0,9.100878,2.07272,0.946,0.48854,0.26659,0.78255,0.56331,2146749952.0,0.0242,4.0
HRMY,True,82.58763442857142,,2272384000.0,12.627832,2.2695282,3.479,0.16030999999999998,0.20456,0.75424004,0.34183997,182835504.0,,4.0
PRI,False,82.51435,graham_pe_times_pb,9225510912.0,12.04299,3.6709776,3.73,0.71521,0.32966,0.72097,0.31542,1038982144.0,0.0161,4.0
PTC,False,82.17159145729819,"graham_current_ratio,graham_pe_times_pb",16389871616.0,14.650825,4.819873,1.025,0.46335,0.35053003,0.84501,0.28232,1031425152.0,,4.0
GDDY,False,81.59585628571429,"data_invalid_outlier:debt_to_equity,graham_current_ratio,graham_debt_to_equity,graham_pe_times_pb",12117019648.0,14.216197,1805.1887,0.632,573.3433,4.42861,0.63802,0.27056998,1204950016.0,,4.0
IDCC,False,81.54095282998101,"graham_pe,graham_pe_times_pb",8968491008.0,40.88647,7.460234,1.743,0.33401000000000003,0.26403,0.82498,0.53518003,600847744.0,0.008100000000000001,4.0
KNSL,False,81.42671666666666,"graham_current_ratio,graham_pe_times_pb",8924131328.0,15.906618,4.385073,0.194,0.11033,0.30268,0.31142,0.40678,982102720.0,0.0026,4.0
NVDA,False,81.26908759535245,"graham_pe,graham_pe_times_pb",5143087022080.0,32.467888,26.312267,3.441,0.06555,1.14288,0.74144995,0.65596,46335873024.0,0.004699999999999999,4.0
AMP,False,81.0950729267358,graham_pe_times_pb,49187524608.0,13.440096,7.730847,2.182,0.67578,0.63432,0.54932,0.30719998,2903124992.0,0.0121,4.0
MU,False,80.85430068937751,"graham_earnings_stability,graham_pe,graham_pe_times_pb",1058805972992.0,20.677103,10.508322,3.425,0.0633,0.66638,0.72569,0.80370003,7639499776.0,0.0006,2.0
HLNE,False,80.81084952987469,graham_pe_times_pb,5944042496.0,16.124252,5.142516,4.111,0.21558,0.32416,0.6066,0.45933998,231402752.0,0.0225,4.0
WH,False,80.57538321236757,"graham_current_ratio,graham_debt_to_equity,graham_pe,graham_pe_times_pb",5660824064.0,27.63768,11.91875,0.988,5.57292,0.39429,0.62835,0.47733003,362375008.0,0.0227,4.0
ZTS,False,80.56384908713648,"graham_debt_to_equity,graham_pe_times_pb",32398796800.0,12.790375,10.001913,3.084,2.9399599999999997,0.64911,0.71738,0.40721,2016999936.0,0.0274,4.0
IT,False,79.69557142857143,"data_missing:debt_to_equity,graham_current_ratio,graham_pe_times_pb",12254058496.0,17.45054,-74.69207,0.88,,1.13581,0.69629997,0.22623,1052553024.0,,4.0
PLTR,False,79.55533220143344,"graham_earnings_stability,graham_pe,graham_pe_times_pb",414119067648.0,147.2906,42.362343,7.228,0.02139,0.38097,0.84796,0.47120997,2159104512.0,,3.0
CROX,False,79.53709523809525,"graham_current_ratio,graham_debt_to_equity,graham_earnings_stability,graham_pe_times_pb",5833237504.0,10.795474,4.229472,1.49,1.21993,0.42299998,0.5747,0.24221,533888736.0,,0.0
BMY,False,79.41085015706908,"graham_debt_to_equity,graham_earnings_stability,graham_pe_times_pb",138373480448.0,14.920705,6.2004576,1.532,2.01859,0.46598998,0.71661,0.34418,8114375168.0,0.0371,1.0
RNR,False,79.39093333333334,"graham_current_ratio,graham_earnings_stability",13834287104.0,5.7721915,1.2574878,1.352,0.12211,0.21475,0.45349,0.41674,2787289856.0,0.005,3.0
BLKB,False,79.21047485714286,"graham_current_ratio,graham_debt_to_equity,graham_earnings_stability,graham_pe_times_pb",2126979968.0,14.64375,31.344482,0.828,17.27037,1.94448,0.59661996,0.21754,214087872.0,,1.0
NMIH,True,79.2073,,3402855680.0,8.940712,1.2604129,2.029,0.15753,0.15427,0.76384,0.76672995,329759616.0,,4.0
ADSK,False,79.1825257678187,"graham_current_ratio,graham_pe,graham_pe_times_pb",53356404736.0,36.836735,16.719597,0.835,0.85419,0.50396,0.92434,0.29524,3060999936.0,,4.0
FTNT,False,78.88569429627843,"graham_current_ratio,graham_pe,graham_pe_times_pb",115193044992.0,55.47703,74.26679,1.282,0.36194000000000004,1.17442,0.80204004,0.33595002,2265587456.0,,4.0
HRB,False,78.88095238095238,"graham_current_ratio,graham_debt_to_equity,graham_pe_times_pb",6412293120.0,9.142355,54.98943,1.133,17.894190000000002,7.13542,0.4433,0.3291,624796864.0,0.0346,4.0
CNX,False,78.56619999999998,"graham_current_ratio,graham_earnings_stability",5457640448.0,5.97893,1.135042,0.716,0.49137000000000003,0.21249,0.73616,0.62878,437116736.0,,1.0
MTG,False,78.50679999999998,munger_roe,6420407296.0,9.78125,1.2898705,4.964,0.12903,0.13923,0.92607003,0.80851996,518861888.0,0.0218,4.0
TROW,True,78.4942230595238,,24074827776.0,11.331326,2.1880999,4.039,0.03702,0.19399999,0.51614,0.28688,2023912448.0,0.0461,4.0
SEZL,False,78.14048650966909,"graham_earnings_stability,graham_pe,graham_pe_times_pb",4187235584.0,27.268093,17.968569,4.017,0.52416,0.88851,0.74967,0.57167,100542000.0,,3.0
EXPE,False,78.13428571428571,"graham_current_ratio,graham_debt_to_equity,graham_pe,graham_pe_times_pb",40648151040.0,21.327456,33.61588,0.801,2.30271,0.89489,0.90433,0.1898,3434374912.0,0.005699999999999999,4.0
GOOG,False,78.11703716090993,graham_pe_times_pb,4165393448960.0,17.10648,6.6918817,2.724,0.18859,0.48676,0.60897,0.34033,22665000960.0,0.0026,4.0
GOOGL,False,78.10269177360483,graham_pe_times_pb,4209788321792.0,17.28012,6.7632036,2.724,0.18859,0.48676,0.60897,0.34033,22665000960.0,0.0025,4.0
TER,False,77.81343396671309,"graham_pe,graham_pe_times_pb",56423374848.0,49.506172,16.42919,2.125,0.02883,0.36465,0.59242,0.33161,437381248.0,0.0014000000000000002,4.0
ESNT,False,77.69319999999999,munger_roe,6211813888.0,9.639469,1.0968372,1.791,0.08757,0.12009,0.76005995,0.6575,690249472.0,0.0203,4.0
WDC,False,77.6515706290559,"graham_current_ratio,graham_earnings_stability,graham_pe_times_pb",167643086848.0,17.278952,22.231728,1.329,0.13436,1.30853,0.48851,0.43608,2268750080.0,0.0013,2.0
PRDO,True,77.5382935,,2115417344.0,12.160072,2.047051,4.692,0.11009000000000001,0.17554002,0.79890996,0.25722998,184656128.0,0.0203,4.0
