symbol,buyable,score,fail_reasons,market_cap,trailing_pe,price_to_book,current_ratio,debt_to_equity,return_on_equity,gross_margin,operating_margin,free_cash_flow,dividend_yield,consecutive_positive_earnings_years
HCI,False,95.28161516666668,"graham_current_ratio,graham_earnings_stability",2272829696.0,7.879258,2.1099064,0.865,0.05722000000000001,0.34974998,0.59726,0.45431,423198496.0,0.0087,3.0
EXEL,False,92.39992135362083,graham_pe_times_pb,13449589760.0,16.701538,7.327214,3.456,0.08999,0.44393003,0.96483004,0.39513,739715136.0,,4.0
INVA,False,91.3191407627924,graham_size,1546053376.0,4.9082565,1.2604547,16.007,0.26859,0.36676,0.72670996,0.43277,110332496.0,,4.0
ADBE,False,90.78355000000002,"graham_current_ratio,graham_pe_times_pb",108163719168.0,15.558033,9.426333,0.751,0.61443,0.62953997,0.89404,0.35327998,9218374656.0,,4.0
YOU,False,88.27830060335032,"graham_current_ratio,graham_earnings_stability,graham_pe,graham_pe_times_pb",6064295424.0,30.175674,24.714996,1.04,0.45141,1.19174,0.66656,0.29865,418440384.0,0.013000000000000001,3.0
SNDK,False,88.00337574524302,"graham_earnings_stability,graham_pe,graham_pe_times_pb",235538284544.0,21.815287,17.28106,2.29,0.012769999999999998,0.9164,0.71474,0.78472,7720875008.0,,1.0
TDC,False,87.61760714285714,graham_current_ratio,2553779968.0,5.905376,4.3483768,0.915,0.16695000000000002,1.19116,0.61325,0.11951,348500000.0,,4.0
QLYS,False,86.67708605979878,"graham_current_ratio,graham_pe,graham_pe_times_pb",6367209984.0,31.897747,11.343605,1.384,0.09498,0.38592,0.83417,0.33979,244382624.0,,4.0
NFLX,False,86.22178101434687,"graham_current_ratio,graham_pe,graham_pe_times_pb",337091723264.0,25.457548,11.180085,1.142,0.55236,0.49541,0.49118,0.33381,25387552768.0,,4.0
DECK,False,85.60242207246334,graham_pe_times_pb,12181466112.0,12.724039,5.313651,2.747,0.20521,0.42558,0.57804,0.15233,871420352.0,,4.0
PEGA,False,85.04549294285715,"graham_current_ratio,graham_earnings_stability,graham_pe_times_pb",5577437696.0,19.275568,9.94868,1.059,0.12851,0.54693,0.75573,0.046040002,507401984.0,0.0034999999999999996,3.0
GEN,False,85.00000000000001,"graham_current_ratio,graham_debt_to_equity,graham_pe_times_pb",16275580928.0,15.900585,6.1321607,0.466,3.07831,0.41944,0.78007007,0.35554,1547124992.0,0.0182,4.0
FHI,False,84.7943841128088,graham_pe_times_pb,4783483904.0,11.908921,3.653627,2.592,0.32354,0.31137,0.69044,0.27722,371463872.0,0.0225,4.0
CARG,False,83.76959228208605,graham_pe_times_pb,3271223296.0,18.454773,13.921531,1.85,0.7003499999999999,0.53470004,0.92375,0.25275,241320752.0,,4.0
ALL,False,83.71084933333334,"graham_current_ratio,graham_earnings_stability",64418091008.0,5.1003003,2.0414934,0.363,0.22261,0.46113998,0.36800998,0.22827,15158625280.0,0.0166,2.0
NEM,False,83.56973906891791,"graham_earnings_stability,graham_pe_times_pb",133476474880.0,15.97415,3.8063405,2.546,0.15807000000000002,0.25905,0.68041,0.51569,8815875072.0,0.0083,2.0
